RowKey,Order ID,Order Date,Ship Date,Ship Mode,Profit,Quantity,Sales
3234,CA-2014-121741,2016-12-26 00:00:00,2016-12-26 00:00:00,Same Day,37.53,2.00,750.68
3235,CA-2014-121790,2016-01-31 00:00:00,2016-02-07 00:00:00,Standard Class,209.15,11.00,2113.57
3236,CA-2014-121804,2016-03-03 00:00:00,2016-03-08 00:00:00,Standard Class,19.66,5.00,72.80
3237,CA-2014-121818,2016-11-20 00:00:00,2016-11-21 00:00:00,First Class,4.49,10.00,52.70
3238,CA-2014-121839,2016-09-24 00:00:00,2016-09-28 00:00:00,Standard Class,-253.43,3.00,1169.69
3239,CA-2014-121853,2016-09-23 00:00:00,2016-09-29 00:00:00,Standard Class,180.27,13.00,878.82
3240,CA-2014-121888,2016-09-15 00:00:00,2016-09-17 00:00:00,Second Class,338.06,13.00,1081.69
3241,CA-2014-121909,2016-07-31 00:00:00,2016-08-05 00:00:00,Standard Class,17.82,3.00,54.82
3242,CA-2014-122007,2016-03-18 00:00:00,2016-03-20 00:00:00,Second Class,26.35,7.00,90.86
3243,CA-2014-122028,2016-08-18 00:00:00,2016-08-25 00:00:00,Standard Class,-7.91,3.00,10.78
3244,CA-2014-122035,2016-07-20 00:00:00,2016-07-25 00:00:00,Standard Class,329.93,22.00,1107.68
3245,CA-2014-122056,2016-06-13 00:00:00,2016-06-17 00:00:00,Standard Class,50.92,7.00,181.86
3246,CA-2014-122077,2016-05-19 00:00:00,2016-05-25 00:00:00,Standard Class,13.89,5.00,109.21
3247,CA-2014-122105,2016-06-24 00:00:00,2016-06-28 00:00:00,Standard Class,25.90,8.00,95.92
3248,CA-2014-122112,2016-09-25 00:00:00,2016-09-29 00:00:00,Standard Class,8.86,4.00,24.45
3249,CA-2014-122154,2016-04-09 00:00:00,2016-04-11 00:00:00,First Class,79.63,7.00,284.19
3250,CA-2014-122175,2016-05-12 00:00:00,2016-05-14 00:00:00,Second Class,57.76,14.00,153.41
3251,CA-2014-122196,2016-09-22 00:00:00,2016-09-24 00:00:00,First Class,113.67,2.00,391.98
3252,CA-2014-122280,2016-09-10 00:00:00,2016-09-10 00:00:00,Same Day,9.00,2.00,18.76
3253,CA-2014-122308,2016-03-24 00:00:00,2016-03-28 00:00:00,Standard Class,60.39,2.00,271.76
3254,CA-2014-122364,2016-09-24 00:00:00,2016-09-29 00:00:00,Standard Class,252.38,6.00,1365.48
3255,CA-2014-122490,2016-11-13 00:00:00,2016-11-18 00:00:00,Standard Class,354.90,23.00,3321.28
3256,CA-2014-122504,2016-11-07 00:00:00,2016-11-12 00:00:00,Second Class,80.43,10.00,821.51
3257,CA-2014-122539,2016-12-01 00:00:00,2016-12-05 00:00:00,Standard Class,-28.92,13.00,422.91
3258,CA-2014-122595,2016-12-14 00:00:00,2016-12-20 00:00:00,Standard Class,46.93,7.00,282.69
3259,CA-2014-122644,2016-11-12 00:00:00,2016-11-17 00:00:00,Standard Class,6.54,4.00,29.39
3260,CA-2014-122693,2016-02-20 00:00:00,2016-02-22 00:00:00,Second Class,361.30,7.00,1245.86
3261,CA-2014-122700,2016-11-26 00:00:00,2016-11-30 00:00:00,Standard Class,-40.47,8.00,220.75
3262,CA-2014-122707,2016-04-16 00:00:00,2016-04-18 00:00:00,First Class,11.10,6.00,503.22
3263,CA-2014-122735,2016-04-12 00:00:00,2016-04-15 00:00:00,Second Class,31.35,9.00,69.66
3264,CA-2014-122763,2016-03-20 00:00:00,2016-03-20 00:00:00,Same Day,121.91,9.00,330.77
3265,CA-2014-122770,2016-12-13 00:00:00,2016-12-18 00:00:00,Standard Class,83.53,19.00,261.52
3266,CA-2014-122798,2016-12-28 00:00:00,2017-01-01 00:00:00,Standard Class,36.22,6.00,122.53
3267,CA-2014-122945,2016-11-16 00:00:00,2016-11-22 00:00:00,Standard Class,5.19,3.00,17.31
3268,CA-2014-122987,2016-08-16 00:00:00,2016-08-16 00:00:00,Same Day,-12.03,7.00,80.56
3269,CA-2014-122994,2016-02-07 00:00:00,2016-02-10 00:00:00,First Class,79.19,3.00,359.97
3270,CA-2014-123001,2016-09-02 00:00:00,2016-09-08 00:00:00,Standard Class,52.33,12.00,284.98
3271,CA-2014-123022,2016-09-03 00:00:00,2016-09-08 00:00:00,Standard Class,114.39,8.00,367.53
3272,CA-2014-123029,2016-09-30 00:00:00,2016-10-02 00:00:00,Second Class,47.99,2.00,159.98
3273,CA-2014-123036,2016-09-10 00:00:00,2016-09-17 00:00:00,Standard Class,-47.51,6.00,296.95
3274,CA-2014-123043,2016-08-24 00:00:00,2016-08-29 00:00:00,Standard Class,9.02,5.00,28.42
3275,CA-2014-123071,2016-12-03 00:00:00,2016-12-06 00:00:00,First Class,3.63,2.00,10.37
3276,CA-2014-123085,2016-03-03 00:00:00,2016-03-08 00:00:00,Standard Class,423.73,11.00,1219.79
3277,CA-2014-123134,2016-05-02 00:00:00,2016-05-07 00:00:00,Standard Class,12.99,3.00,129.93
3278,CA-2014-123239,2016-07-27 00:00:00,2016-07-31 00:00:00,Second Class,-2.28,3.00,91.03
3279,CA-2014-123246,2016-10-17 00:00:00,2016-10-19 00:00:00,Second Class,2.77,4.00,10.64
3280,CA-2014-123351,2016-09-21 00:00:00,2016-09-25 00:00:00,Standard Class,24.14,1.00,80.48
3281,CA-2014-123372,2016-11-28 00:00:00,2016-12-02 00:00:00,Standard Class,530.95,13.00,2059.85
3282,CA-2014-123491,2016-10-30 00:00:00,2016-11-05 00:00:00,Standard Class,557.33,30.00,1993.77
3283,CA-2014-123624,2016-11-13 00:00:00,2016-11-17 00:00:00,Second Class,29.03,5.00,82.95
3284,CA-2014-123638,2016-06-27 00:00:00,2016-07-04 00:00:00,Standard Class,31.94,3.00,191.65
3285,CA-2014-123659,2016-02-11 00:00:00,2016-02-14 00:00:00,First Class,11.33,4.00,23.12
3286,CA-2014-123687,2016-05-26 00:00:00,2016-05-29 00:00:00,First Class,63.30,5.00,234.20
3287,CA-2014-123701,2016-11-24 00:00:00,2016-11-27 00:00:00,First Class,9.99,4.00,27.76
3288,CA-2014-123778,2016-09-23 00:00:00,2016-09-30 00:00:00,Standard Class,57.33,8.00,186.78
3289,CA-2014-123967,2016-11-01 00:00:00,2016-11-03 00:00:00,Second Class,247.76,14.00,2690.74
3290,CA-2014-123981,2016-10-02 00:00:00,2016-10-08 00:00:00,Standard Class,17.16,1.00,65.99
3291,CA-2014-124086,2016-02-11 00:00:00,2016-02-15 00:00:00,Standard Class,16.80,2.00,203.98
3292,CA-2014-124114,2016-03-02 00:00:00,2016-03-02 00:00:00,Same Day,-0.95,1.00,0.56
3293,CA-2014-124191,2016-06-12 00:00:00,2016-06-14 00:00:00,Second Class,-6.86,3.00,8.86
3294,CA-2014-124205,2016-09-15 00:00:00,2016-09-19 00:00:00,Standard Class,265.53,17.00,1038.26
3295,CA-2014-124261,2016-11-14 00:00:00,2016-11-19 00:00:00,Standard Class,9.93,8.00,34.24
3296,CA-2014-124296,2016-12-24 00:00:00,2016-12-28 00:00:00,Standard Class,300.53,7.00,712.85
3297,CA-2014-124401,2016-09-07 00:00:00,2016-09-12 00:00:00,Standard Class,82.84,10.00,317.62
3298,CA-2014-124436,2016-03-19 00:00:00,2016-03-22 00:00:00,Second Class,35.79,15.00,770.21
3299,CA-2014-124576,2016-08-01 00:00:00,2016-08-04 00:00:00,Second Class,18.53,2.00,54.90
3300,CA-2014-124597,2016-04-30 00:00:00,2016-05-05 00:00:00,Standard Class,10.41,8.00,32.09
3301,CA-2014-124674,2016-11-17 00:00:00,2016-11-23 00:00:00,Standard Class,-14.46,2.00,327.73
3302,CA-2014-124716,2016-03-27 00:00:00,2016-03-31 00:00:00,Standard Class,80.24,7.00,168.58
3303,CA-2014-124744,2016-06-21 00:00:00,2016-06-25 00:00:00,Standard Class,262.88,15.00,536.48
3304,CA-2014-124765,2016-11-25 00:00:00,2016-11-30 00:00:00,Standard Class,-81.44,5.00,723.92
3305,CA-2014-124828,2016-07-03 00:00:00,2016-07-04 00:00:00,First Class,1.55,3.00,9.55
3306,CA-2014-124898,2016-09-11 00:00:00,2016-09-15 00:00:00,Standard Class,84.94,7.00,184.66
3307,CA-2014-124940,2016-02-22 00:00:00,2016-02-27 00:00:00,Standard Class,-2.99,1.00,47.90
3308,CA-2014-125101,2016-03-06 00:00:00,2016-03-10 00:00:00,Second Class,16.95,2.00,67.78
3309,CA-2014-125115,2016-04-10 00:00:00,2016-04-10 00:00:00,Same Day,23.97,5.00,106.10
3310,CA-2014-125199,2016-10-19 00:00:00,2016-10-25 00:00:00,Standard Class,-40.11,15.00,456.51
3311,CA-2014-125269,2016-04-24 00:00:00,2016-04-30 00:00:00,Standard Class,-36.45,6.00,83.21
3312,CA-2014-125290,2016-11-06 00:00:00,2016-11-10 00:00:00,Second Class,15.75,6.00,40.28
3313,CA-2014-125367,2016-07-23 00:00:00,2016-07-30 00:00:00,Standard Class,4.35,3.00,13.92
3314,CA-2014-125381,2016-04-25 00:00:00,2016-04-27 00:00:00,Second Class,22.67,3.00,107.97
3315,CA-2014-125388,2016-10-19 00:00:00,2016-10-23 00:00:00,Standard Class,23.21,7.00,89.26
3316,CA-2014-125451,2016-10-23 00:00:00,2016-10-24 00:00:00,First Class,-54.12,22.00,1169.98
3317,CA-2014-125472,2016-05-30 00:00:00,2016-05-31 00:00:00,First Class,38.79,6.00,253.86
3318,CA-2014-125640,2016-07-25 00:00:00,2016-07-29 00:00:00,Standard Class,1.07,1.00,3.30
3319,CA-2014-125745,2016-06-30 00:00:00,2016-07-04 00:00:00,Standard Class,5.37,2.00,19.52
3320,CA-2014-125752,2016-07-31 00:00:00,2016-08-04 00:00:00,Standard Class,8.28,2.00,41.42
3321,CA-2014-125878,2016-02-26 00:00:00,2016-03-02 00:00:00,Standard Class,-3.04,3.00,1.79
3322,CA-2014-125913,2016-01-17 00:00:00,2016-01-17 00:00:00,Same Day,-6.89,11.00,427.59
3323,CA-2014-125990,2016-10-19 00:00:00,2016-10-23 00:00:00,Standard Class,13.87,3.00,39.62
3324,CA-2014-126046,2016-11-03 00:00:00,2016-11-07 00:00:00,Standard Class,5.70,3.00,12.39
3325,CA-2014-126067,2016-08-28 00:00:00,2016-09-03 00:00:00,Standard Class,295.58,16.00,1278.16
3326,CA-2014-126074,2016-10-02 00:00:00,2016-10-06 00:00:00,Standard Class,107.69,22.00,275.65
3327,CA-2014-126123,2016-10-14 00:00:00,2016-10-18 00:00:00,Standard Class,-66.01,10.00,40.85
3328,CA-2014-126144,2016-07-31 00:00:00,2016-08-05 00:00:00,Standard Class,-57.12,4.00,285.58
3329,CA-2014-126221,2016-12-30 00:00:00,2017-01-05 00:00:00,Standard Class,56.51,2.00,209.30
3330,CA-2014-126242,2016-11-19 00:00:00,2016-11-24 00:00:00,Standard Class,83.36,10.00,323.71
3331,CA-2014-126354,2016-02-04 00:00:00,2016-02-09 00:00:00,Standard Class,37.77,5.00,119.18
3332,CA-2014-126382,2016-06-03 00:00:00,2016-06-07 00:00:00,Standard Class,9.67,7.00,35.17
3333,CA-2014-126396,2016-09-08 00:00:00,2016-09-12 00:00:00,Second Class,20.24,6.00,85.20
3334,CA-2014-126438,2016-09-10 00:00:00,2016-09-13 00:00:00,First Class,3.72,2.00,14.88
3335,CA-2014-126536,2016-10-12 00:00:00,2016-10-14 00:00:00,First Class,37.35,6.00,102.83
3336,CA-2014-126550,2016-03-29 00:00:00,2016-04-02 00:00:00,Second Class,21.16,5.00,81.40
3337,CA-2014-126634,2016-03-30 00:00:00,2016-04-01 00:00:00,Second Class,39.56,5.00,94.20
3338,CA-2014-126662,2016-07-17 00:00:00,2016-07-21 00:00:00,Standard Class,90.00,2.00,479.98
3339,CA-2014-126676,2016-09-29 00:00:00,2016-10-01 00:00:00,First Class,3.91,3.00,7.98
3340,CA-2014-126718,2016-04-29 00:00:00,2016-05-04 00:00:00,Standard Class,2.41,1.00,4.91
3341,CA-2014-126774,2016-04-15 00:00:00,2016-04-17 00:00:00,First Class,2.00,1.00,4.89
3342,CA-2014-126788,2016-06-05 00:00:00,2016-06-06 00:00:00,First Class,52.92,3.00,470.38
3343,CA-2014-126865,2016-12-05 00:00:00,2016-12-07 00:00:00,Second Class,41.82,3.00,92.94
3344,CA-2014-126914,2016-06-15 00:00:00,2016-06-19 00:00:00,Standard Class,48.49,5.00,776.08
3345,CA-2014-126928,2016-09-17 00:00:00,2016-09-23 00:00:00,Standard Class,235.13,7.00,514.05
3346,CA-2014-126956,2016-08-21 00:00:00,2016-08-28 00:00:00,Standard Class,35.09,13.00,87.52
3347,CA-2014-127026,2016-01-22 00:00:00,2016-01-28 00:00:00,Standard Class,362.31,18.00,1239.83
3348,CA-2014-127096,2016-09-15 00:00:00,2016-09-17 00:00:00,Second Class,11.28,1.00,300.90
3349,CA-2014-127117,2016-04-14 00:00:00,2016-04-19 00:00:00,Standard Class,20.10,5.00,74.45
3350,CA-2014-127180,2016-10-22 00:00:00,2016-10-24 00:00:00,First Class,4597.17,18.00,13716.46
3351,CA-2014-127264,2016-04-03 00:00:00,2016-04-05 00:00:00,First Class,2.21,3.00,7.06
3352,CA-2014-127285,2016-10-30 00:00:00,2016-11-06 00:00:00,Standard Class,32.95,5.00,102.66
3353,CA-2014-127306,2016-01-15 00:00:00,2016-01-19 00:00:00,Standard Class,19.93,19.00,175.09
3354,CA-2014-127313,2016-12-01 00:00:00,2016-12-04 00:00:00,First Class,16.18,8.00,116.51
3355,CA-2014-127397,2016-02-25 00:00:00,2016-02-29 00:00:00,Standard Class,253.19,10.00,1443.72
3356,CA-2014-127432,2016-01-23 00:00:00,2016-01-28 00:00:00,Standard Class,1455.55,13.00,4189.38
3357,CA-2014-127460,2016-07-10 00:00:00,2016-07-14 00:00:00,Standard Class,26.12,6.00,298.46
3358,CA-2014-127474,2016-02-04 00:00:00,2016-02-08 00:00:00,Second Class,146.29,9.00,512.37
3359,CA-2014-127516,2016-12-28 00:00:00,2017-01-03 00:00:00,Standard Class,-12.96,1.00,64.78
3360,CA-2014-127621,2016-03-03 00:00:00,2016-03-07 00:00:00,Standard Class,9.74,8.00,26.88
3361,CA-2014-127656,2016-07-11 00:00:00,2016-07-17 00:00:00,Standard Class,11.82,4.00,30.32
3362,CA-2014-127705,2016-06-02 00:00:00,2016-06-06 00:00:00,Standard Class,1.76,3.00,30.41
3363,CA-2014-127712,2016-08-31 00:00:00,2016-09-05 00:00:00,Standard Class,0.70,2.00,6.21
3364,CA-2014-127726,2016-09-11 00:00:00,2016-09-13 00:00:00,Second Class,57.55,8.00,209.88
3365,CA-2014-127782,2016-11-02 00:00:00,2016-11-06 00:00:00,Standard Class,-181.36,11.00,891.50
3366,CA-2014-127803,2016-05-19 00:00:00,2016-05-23 00:00:00,Standard Class,12.82,4.00,26.16
3367,CA-2014-127922,2016-10-27 00:00:00,2016-11-03 00:00:00,Standard Class,8.18,4.00,24.29
3368,CA-2014-127929,2016-12-23 00:00:00,2016-12-27 00:00:00,Standard Class,38.21,3.00,181.95
3369,CA-2014-128041,2016-09-01 00:00:00,2016-09-01 00:00:00,Same Day,149.19,8.00,598.16
3370,CA-2014-128076,2016-02-03 00:00:00,2016-02-08 00:00:00,Standard Class,61.69,6.00,481.52
3371,CA-2014-128160,2016-12-19 00:00:00,2016-12-24 00:00:00,Second Class,11.46,2.00,36.67
3372,CA-2014-128265,2016-11-17 00:00:00,2016-11-22 00:00:00,Second Class,349.34,3.00,1247.64
3373,CA-2014-128300,2016-11-24 00:00:00,2016-11-26 00:00:00,Second Class,196.91,10.00,406.94
3374,CA-2014-128328,2016-08-05 00:00:00,2016-08-09 00:00:00,Standard Class,156.54,17.00,338.86
3375,CA-2014-128335,2016-09-29 00:00:00,2016-10-05 00:00:00,Standard Class,35.20,8.00,74.89
3376,CA-2014-128363,2016-08-13 00:00:00,2016-08-18 00:00:00,Standard Class,-1145.19,28.00,2382.93
3377,CA-2014-128370,2016-09-10 00:00:00,2016-09-10 00:00:00,Same Day,29.42,5.00,369.54
3378,CA-2014-128426,2016-10-07 00:00:00,2016-10-11 00:00:00,Standard Class,-6.36,5.00,4.24
3379,CA-2014-128475,2016-08-26 00:00:00,2016-09-01 00:00:00,Standard Class,15.12,2.00,71.98
3380,CA-2014-128629,2016-07-10 00:00:00,2016-07-14 00:00:00,Second Class,7.91,3.00,18.84
3381,CA-2014-128699,2016-12-03 00:00:00,2016-12-05 00:00:00,Second Class,7.20,1.00,47.99
3382,CA-2014-128734,2016-12-24 00:00:00,2016-12-31 00:00:00,Standard Class,107.22,7.00,850.92
3383,CA-2014-128755,2016-05-04 00:00:00,2016-05-08 00:00:00,Standard Class,189.93,11.00,629.86
3384,CA-2014-128769,2016-09-07 00:00:00,2016-09-12 00:00:00,Standard Class,7.14,2.00,81.57
3385,CA-2014-128783,2016-09-07 00:00:00,2016-09-07 00:00:00,Same Day,84.43,9.00,248.82
3386,CA-2014-128853,2016-04-21 00:00:00,2016-04-23 00:00:00,First Class,227.21,9.00,908.82
3387,CA-2014-128944,2016-06-19 00:00:00,2016-06-21 00:00:00,Second Class,-34.63,18.00,921.23
3388,CA-2014-128965,2016-04-17 00:00:00,2016-04-22 00:00:00,Standard Class,59.49,32.00,562.70
3389,CA-2014-129000,2016-11-25 00:00:00,2016-11-27 00:00:00,Second Class,0.00,3.00,501.81
3390,CA-2014-129021,2016-08-23 00:00:00,2016-08-26 00:00:00,Second Class,358.55,28.00,4590.34
3391,CA-2014-129028,2016-04-01 00:00:00,2016-04-03 00:00:00,First Class,21.75,3.00,127.95
3392,CA-2014-129294,2016-03-16 00:00:00,2016-03-21 00:00:00,Standard Class,165.28,16.00,540.93
3393,CA-2014-129357,2016-05-14 00:00:00,2016-05-19 00:00:00,Standard Class,208.82,14.00,504.59
3394,CA-2014-129378,2016-10-01 00:00:00,2016-10-02 00:00:00,First Class,91.35,20.00,413.78
3395,CA-2014-129462,2016-06-16 00:00:00,2016-06-21 00:00:00,Second Class,210.16,8.00,740.59
3396,CA-2014-129490,2016-09-26 00:00:00,2016-09-30 00:00:00,Standard Class,-57.63,4.00,419.14
3397,CA-2014-129567,2016-03-17 00:00:00,2016-03-21 00:00:00,Second Class,5.89,2.00,17.46
3398,CA-2014-129581,2016-12-11 00:00:00,2016-12-18 00:00:00,Standard Class,3.87,3.00,128.85
3399,CA-2014-129707,2016-04-25 00:00:00,2016-04-29 00:00:00,Standard Class,0.67,4.00,8.90
3400,CA-2014-129805,2016-12-28 00:00:00,2017-01-02 00:00:00,Standard Class,3.03,2.00,7.40
3401,CA-2014-129833,2016-12-09 00:00:00,2016-12-15 00:00:00,Standard Class,20.48,10.00,43.85
3402,CA-2014-129910,2016-03-30 00:00:00,2016-04-03 00:00:00,Standard Class,16.73,1.00,59.76
3403,CA-2014-130036,2016-08-27 00:00:00,2016-08-27 00:00:00,Same Day,213.94,17.00,1132.56
3404,CA-2014-130043,2016-09-15 00:00:00,2016-09-19 00:00:00,Standard Class,11.55,8.00,31.87
3405,CA-2014-130106,2016-05-22 00:00:00,2016-05-26 00:00:00,Standard Class,3.58,4.00,12.62
3406,CA-2014-130141,2016-10-22 00:00:00,2016-10-24 00:00:00,Second Class,-31.49,8.00,582.30
3407,CA-2014-130148,2016-09-24 00:00:00,2016-09-28 00:00:00,Second Class,17.42,8.00,38.38
3408,CA-2014-130211,2016-10-22 00:00:00,2016-10-22 00:00:00,Same Day,78.09,5.00,582.07
3409,CA-2014-130302,2016-09-14 00:00:00,2016-09-19 00:00:00,Standard Class,190.39,7.00,895.94
3410,CA-2014-130309,2016-12-17 00:00:00,2016-12-21 00:00:00,Standard Class,157.87,3.00,544.38
3411,CA-2014-130351,2016-12-05 00:00:00,2016-12-08 00:00:00,First Class,74.84,11.00,199.73
3412,CA-2014-130386,2016-11-12 00:00:00,2016-11-18 00:00:00,Standard Class,28.27,15.00,779.16
3413,CA-2014-130505,2016-10-12 00:00:00,2016-10-12 00:00:00,Same Day,-76.95,3.00,673.34
3414,CA-2014-130526,2016-11-26 00:00:00,2016-11-29 00:00:00,First Class,-53.71,8.00,33.57
3415,CA-2014-130631,2016-12-29 00:00:00,2017-01-02 00:00:00,Standard Class,30.14,7.00,88.06
3416,CA-2014-130715,2016-09-16 00:00:00,2016-09-20 00:00:00,Standard Class,8.77,5.00,17.90
3417,CA-2014-130764,2016-10-27 00:00:00,2016-10-28 00:00:00,First Class,41.29,9.00,652.51
3418,CA-2014-130771,2016-07-29 00:00:00,2016-08-03 00:00:00,Standard Class,16.07,3.00,127.69
3419,CA-2014-130834,2016-11-03 00:00:00,2016-11-06 00:00:00,Second Class,5.29,3.00,16.27
3420,CA-2014-130841,2016-07-28 00:00:00,2016-08-01 00:00:00,Standard Class,108.05,9.00,1170.56
3421,CA-2014-130904,2016-04-11 00:00:00,2016-04-16 00:00:00,Standard Class,2.51,9.00,22.74
3422,CA-2014-130967,2016-03-10 00:00:00,2016-03-16 00:00:00,Standard Class,-10.80,3.00,53.98
3423,CA-2014-131016,2016-09-18 00:00:00,2016-09-20 00:00:00,First Class,-2.42,4.00,56.51
3424,CA-2014-131037,2016-08-22 00:00:00,2016-08-23 00:00:00,First Class,2.63,1.00,210.01
3425,CA-2014-131156,2016-04-03 00:00:00,2016-04-07 00:00:00,Standard Class,7.64,4.00,25.47
3426,CA-2014-131212,2016-12-05 00:00:00,2016-12-09 00:00:00,Standard Class,13.80,9.00,39.79
3427,CA-2014-131233,2016-04-14 00:00:00,2016-04-19 00:00:00,Standard Class,12.59,6.00,253.13
3428,CA-2014-131254,2016-11-19 00:00:00,2016-11-21 00:00:00,First Class,-2330.27,14.00,1729.29
3429,CA-2014-131282,2016-02-06 00:00:00,2016-02-09 00:00:00,Second Class,-426.27,9.00,251.11
3430,CA-2014-131303,2016-11-28 00:00:00,2016-12-02 00:00:00,Standard Class,29.45,5.00,62.65
3431,CA-2014-131366,2016-11-24 00:00:00,2016-11-29 00:00:00,Standard Class,68.21,9.00,319.53
3432,CA-2014-131492,2016-10-19 00:00:00,2016-10-24 00:00:00,Second Class,26.46,16.00,95.39
3433,CA-2014-131618,2016-06-17 00:00:00,2016-06-20 00:00:00,First Class,-15.52,10.00,23.89
3434,CA-2014-131625,2016-09-01 00:00:00,2016-09-05 00:00:00,Second Class,39.07,5.00,114.90
3435,CA-2014-131632,2016-10-31 00:00:00,2016-11-04 00:00:00,Standard Class,0.59,2.00,5.25
3436,CA-2014-131653,2016-01-30 00:00:00,2016-02-06 00:00:00,Standard Class,2.40,2.00,5.22
3437,CA-2014-131695,2016-06-30 00:00:00,2016-07-06 00:00:00,Standard Class,76.90,8.00,270.80
3438,CA-2014-131807,2016-10-05 00:00:00,2016-10-10 00:00:00,Standard Class,-14.04,22.00,753.11
3439,CA-2014-131828,2016-02-12 00:00:00,2016-02-14 00:00:00,Second Class,116.12,7.00,1051.91
3440,CA-2014-131954,2016-01-22 00:00:00,2016-01-26 00:00:00,Standard Class,164.43,22.00,654.24
3441,CA-2014-132122,2016-07-09 00:00:00,2016-07-14 00:00:00,Standard Class,14.31,5.00,228.92
3442,CA-2014-132178,2016-05-03 00:00:00,2016-05-08 00:00:00,Second Class,65.27,10.00,832.96
3443,CA-2014-132185,2016-11-27 00:00:00,2016-12-02 00:00:00,Standard Class,5.12,6.00,52.34
3444,CA-2014-132199,2016-05-03 00:00:00,2016-05-08 00:00:00,Standard Class,-164.47,18.00,504.51
3445,CA-2014-132213,2016-04-25 00:00:00,2016-04-26 00:00:00,First Class,12.05,14.00,109.97
3446,CA-2014-132234,2016-10-16 00:00:00,2016-10-18 00:00:00,First Class,175.14,13.00,547.30
3447,CA-2014-132262,2016-09-21 00:00:00,2016-09-23 00:00:00,First Class,41.51,4.00,151.96
3448,CA-2014-132290,2016-03-10 00:00:00,2016-03-14 00:00:00,Standard Class,-173.35,4.00,933.41
3449,CA-2014-132339,2016-08-19 00:00:00,2016-08-23 00:00:00,Standard Class,182.36,1.00,387.99
3450,CA-2014-132346,2016-11-07 00:00:00,2016-11-11 00:00:00,Standard Class,33.31,7.00,100.94
3451,CA-2014-132353,2016-09-15 00:00:00,2016-09-17 00:00:00,First Class,20.25,3.00,323.98
3452,CA-2014-132430,2016-10-09 00:00:00,2016-10-11 00:00:00,First Class,9.18,4.00,45.89
3453,CA-2014-132437,2016-09-08 00:00:00,2016-09-13 00:00:00,Second Class,16.93,4.00,65.12
3454,CA-2014-132521,2016-09-23 00:00:00,2016-09-25 00:00:00,Second Class,44.40,6.00,158.28
3455,CA-2014-132584,2016-08-26 00:00:00,2016-08-27 00:00:00,First Class,13.97,4.00,53.72
3456,CA-2014-132619,2016-08-31 00:00:00,2016-09-05 00:00:00,Standard Class,9.70,3.00,193.95
3457,CA-2014-132647,2016-02-18 00:00:00,2016-02-24 00:00:00,Standard Class,45.71,7.00,178.21
3458,CA-2014-132682,2016-06-08 00:00:00,2016-06-10 00:00:00,Second Class,59.40,9.00,490.39
3459,CA-2014-132738,2016-08-04 00:00:00,2016-08-07 00:00:00,First Class,6.07,3.00,16.75
3460,CA-2014-132934,2016-06-20 00:00:00,2016-06-26 00:00:00,Standard Class,33.60,8.00,201.26
3461,CA-2014-132955,2016-06-24 00:00:00,2016-06-28 00:00:00,Standard Class,48.38,3.00,102.93
3462,CA-2014-132976,2016-10-13 00:00:00,2016-10-17 00:00:00,Standard Class,24.65,15.00,114.38
3463,CA-2014-133004,2016-08-31 00:00:00,2016-09-05 00:00:00,Standard Class,166.07,9.00,638.73
3464,CA-2014-133046,2016-07-27 00:00:00,2016-08-01 00:00:00,Second Class,61.67,14.00,297.99
3465,CA-2014-133067,2016-05-04 00:00:00,2016-05-10 00:00:00,Standard Class,-9.06,5.00,11.60
3466,CA-2014-133074,2016-09-21 00:00:00,2016-09-25 00:00:00,Standard Class,27.93,7.00,55.86
3467,CA-2014-133095,2016-06-04 00:00:00,2016-06-04 00:00:00,Same Day,58.43,10.00,117.62
3468,CA-2014-133102,2016-08-17 00:00:00,2016-08-24 00:00:00,Standard Class,-123.51,15.00,143.81
